,Name,Alcohol,Size,Price,Price_per_liter,Alcohol_per_euro_per_liter
0,Botran 8,40.0,0.7,37.19,53.129,0.753
0,Big Buzz Grenache Noir 2024,13.0,0.75,12.97,17.293,0.752
0,Ridgeway Lump of Coal,7.5,0.5,4.99,9.98,0.752
0,Tucher Bajuvator,7.5,0.5,4.99,9.98,0.752
0,Cavit Sanvigilio Chardonnay 2023,12.0,0.375,5.98,15.947,0.752
0,Hardys Crest Chardonnay Sauvignon Blanc 2022,12.5,0.75,12.47,16.627,0.752
0,Swing Grapefruit Strong Long Drink muovipullo,8.0,0.75,7.98,10.64,0.752
0,K Cider tölkki,7.5,0.5,4.99,9.98,0.752
0,Borneo Apasionado Tempranillo 2023,13.5,0.75,13.48,17.973,0.751
0,Scarlett Essential Pinot Noir 2022,13.0,0.75,12.99,17.32,0.751
0,Setencostas Premium Alvarinho 2024,13.0,0.75,12.99,17.32,0.751
0,La Garnacha Salvaje del Moncayo 2022,14.0,0.75,13.98,18.64,0.751
0,Raimat Castell Chardonnay Organic 2023,13.0,0.75,12.99,17.32,0.751
0,Ca'Perla Organic Spumante  Extra Dry,11.0,0.75,10.98,14.64,0.751
0,Casa Charlize Floreale Pinot Grigio Blush 2023,12.0,0.75,11.99,15.987,0.751
0,LAB Signature 2021,15.0,0.75,14.98,19.973,0.751
0,Kaiken Estate Malbec Rosé 2022,13.0,0.75,12.99,17.32,0.751
0,Swing Light Perry Strong Cider muovipullo,8.0,0.75,7.99,10.653,0.751
0,Casa Charlize Passonata,13.5,0.75,13.49,17.987,0.751
0,Apothic Red 2021 kartonkitölkki,13.5,0.75,13.49,17.987,0.751
0,Hamina Tattoo Valkoviini 2022,13.0,0.75,12.99,17.32,0.751
0,Cono Sur Organic Cabernet Sauvignon Carmenere Syrah 2022,13.0,0.75,12.99,17.32,0.751
0,Mayu Rose 2023,13.0,0.75,12.99,17.32,0.751
0,Felix Solis Mucho Mas Extra Dry 2022,12.0,0.75,11.99,15.987,0.751
0,Castaño GSM,14.0,0.75,13.99,18.653,0.751
0,Lamberti Pinot Grigio Ca' Preella 2024,12.0,0.75,11.99,15.987,0.751
0,Femar Urbe Aeterna Roma Rosso 2020,14.0,0.75,13.98,18.64,0.751
0,Nederburg Cabernet Sauvignon 2022,14.0,0.75,13.98,18.64,0.751
0,San Felice Perolla Vermentino 2019,13.0,0.75,12.98,17.307,0.751
0,Rivarose Étoiles Doux,11.0,0.75,10.98,14.64,0.751
0,Schloss Bockfliess Muskateller 2024,13.5,0.75,13.49,17.987,0.751
0,Château Grand Launay 2022,14.5,0.75,14.49,19.32,0.751
0,Loimu 8% Punaviiniglögi,8.0,0.75,7.99,10.653,0.751
0,Maison du Vin Chardonnay 2022,13.5,0.75,13.49,17.987,0.751
0,Rosé D'été,12.5,0.75,12.49,16.653,0.751
0,Blitz Riesling 2023,11.0,0.75,10.98,14.64,0.751
0,Cameleon Organic Cabernet Sauvignon 2022,14.0,0.75,13.98,18.64,0.751
0,Isolabella Limoncello,30.0,0.7,27.95,39.929,0.751
0,De Bortoli DB Gewürztraminer Riesling 2023,12.0,0.75,11.99,15.987,0.751
0,Pata Negra Reservado Tempranillo Valdepeñas 2014,13.0,0.75,12.99,17.32,0.751
0,Hope Shiraz Reserve 2023,13.0,0.75,12.99,17.32,0.751
0,Murrina Greco di Tufo 2022,13.0,0.75,12.99,17.32,0.751
0,360° Loire Chenin Blanc 2023,12.0,0.75,11.99,15.987,0.751
0,Mucho Más Gold,14.0,0.75,13.98,18.64,0.751
0,Casa Santos Lima Gran Fortissimo 2019,14.5,0.75,14.48,19.307,0.751
0,Castaño Ecologico Macabeo,12.0,0.75,11.98,15.973,0.751
0,Pinot Noir For You And For Me,13.0,0.75,12.99,17.32,0.751
0,Bombus Summer Frizzante Rosé 2024,11.0,0.75,10.99,14.653,0.751
0,Rose Feravino 2022,12.5,0.75,12.49,16.653,0.751
0,Nugan Alfredo Passo Appassimento 2021,14.0,0.75,13.98,18.64,0.751
0,U/B Botane Vinho Verde 2022,12.0,0.75,11.99,15.987,0.751
0,Kein Name Grüner Veltliner Trocken 2023,12.5,0.75,12.49,16.653,0.751
0,Blue Nun Rivaner 2023,10.0,0.75,9.98,13.307,0.751
0,Anciano 35 Year Old Vines Garnacha 2022,14.0,0.75,13.98,18.64,0.751
0,Convento da Gloria Tinta Roriz 2022,13.0,0.75,12.99,17.32,0.751
0,Alcesti Heila Rosso 2021,13.0,0.75,12.98,17.307,0.751
0,Fetzer Gewürztraminer 2022,11.0,0.75,10.98,14.64,0.751
0,Roodeberg Red 2022,14.0,0.75,13.98,18.64,0.751
0,360° Loire Sauvignon Blanc 2022,12.0,0.75,11.99,15.987,0.751
0,Swing Dry Apple Strong Cider muovipullo,8.0,0.75,7.99,10.653,0.751
0,Jaume Serra Cava Brut,11.5,0.75,11.48,15.307,0.751
0,Most Wanted Shiraz 2022,13.0,0.75,12.99,17.32,0.751
0,With Love Sauvignon 2023,13.0,0.75,12.99,17.32,0.751
0,Scarlett Gold 2022,13.0,0.75,12.99,17.32,0.751
0,Cono Sur Bicicleta Pinot Noir Rose 2023,12.0,0.75,11.99,15.987,0.751
0,Aresti Trisquel Gran Reserva Sauvignon Blanc 2023,13.0,0.75,12.99,17.32,0.751
0,Diablo Volcanic Cab 2021,14.0,0.75,13.98,18.64,0.751
0,Viña Esmeralda 2024,11.5,0.75,11.48,15.307,0.751
0,Swing Light Apple Strong Cider muovipullo,8.0,0.75,7.99,10.653,0.751
0,Flor de Morca Garnacha 2023,15.0,0.75,14.98,19.973,0.751
0,Nett Paranoia Pinot Noir,13.0,0.75,12.99,17.32,0.751
0,Castaño Hecula Tinto Monastrell,14.0,0.75,13.99,18.653,0.751
0,Nugan Dreamer's Cabernet Sauvignon 2022,14.0,0.75,13.98,18.64,0.751
0,Primavera Tinto,13.0,0.75,12.98,17.307,0.751
0,2U Duas Uvas Premium 2021,14.0,0.75,13.98,18.64,0.751
0,Sogatia Chianti Riserva 2021,13.0,0.75,12.99,17.32,0.751
0,Jolie Terre de Providence Rosé 2024,13.0,0.75,12.99,17.32,0.751
0,Aresti Trisquel Gran Reserva Syrah 2021,14.0,0.75,13.98,18.64,0.751
0,Swing Mixx Strong Cider muovipullo,8.0,0.75,7.99,10.653,0.751
0,El Mar Brut,11.0,0.75,10.98,14.64,0.751
0,Frischer Morgentau Organic Riesling 2024,12.0,0.75,11.99,15.987,0.751
0,Cuvée Celeste Blanc de Blancs Brut,11.0,0.75,11.00,14.667,0.75
0,Señorío de Iniesta Tempranillo 15.0 2020,15.0,0.75,15.00,20.0,0.75
0,Laplandia Espresso,37.5,0.2,10.00,50.0,0.75
0,Bush Rum Passionfruit & Guava,37.5,0.7,34.99,49.986,0.75
0,Bols Butterscotch,24.0,0.5,16.00,32.0,0.75
0,Fords London Dry Gin,45.0,0.7,41.98,59.971,0.75
0,Diesel Peppermint,20.0,0.2,5.33,26.65,0.75
0,Shaman's Bilberry Vodka,37.5,0.7,34.99,49.986,0.75
0,Calvet Cahors Malbec 2022,13.5,0.75,13.50,18.0,0.75
0,Helen & Joey Estate Inara Chardonnay 2019,13.5,0.75,13.51,18.013,0.749
0,Waka Sauvignon Blanc 2023,13.0,0.75,13.01,17.347,0.749
0,Trapiche Reserve Chardonnay 2023,13.0,0.75,13.01,17.347,0.749
0,Troquet Merlot 2022,14.0,0.75,14.02,18.693,0.749
0,Murviedro Pasión White Organic 2023,13.0,0.75,13.01,17.347,0.749
0,Gran Vinhas do Ocidente Reserva 2022,14.0,0.75,14.02,18.693,0.749
0,Crafter's London Dry Gin,43.0,0.7,40.24,57.486,0.748
0,Plantation Xaymaca Special Dry,43.0,0.7,40.25,57.5,0.748
0,Mont'Albano Organic Nero d'Avola 2022,13.0,0.75,13.05,17.4,0.747
0,Shanky’s Whip,33.0,0.7,30.98,44.257,0.746
0,Koskenkorva Vanilla Spirit Drink muovipullo,21.0,0.5,14.07,28.14,0.746
0,Mufloni CCCCC IPA,7.0,0.5,4.69,9.38,0.746
0,Obolon Premium Lager tölkki,5.0,0.5,3.35,6.7,0.746
0,Jim Beam Rye,40.0,0.7,37.51,53.586,0.746
0,Erdinger Pikantus,7.3,0.5,4.89,9.78,0.746
0,Corona Extra,4.5,0.33,1.99,6.03,0.746
0,Jalokahvi Tumma Paahto muovipullo,28.0,0.5,18.79,37.58,0.745
0,Jalokahvi muovipullo,28.0,0.5,18.79,37.58,0.745
0,Aura Tumma tölkki,5.2,0.5,3.49,6.98,0.745
0,Prince Hubert de Polignac VSOP,40.0,0.5,26.84,53.68,0.745
0,Beefeater Pink Strawberry Gin,37.5,0.7,35.26,50.371,0.744
0,Corte Fiore Appassimento 2020,14.5,0.75,14.62,19.493,0.744
0,Saku Originaal tölkki,4.6,0.5,3.09,6.18,0.744
0,Sangre de Toro Original 2023,13.5,0.375,6.80,18.133,0.744
0,Valdespino Oloroso Blend Medium Sherry,19.0,0.75,19.18,25.573,0.743
0,Black Bottle,40.0,0.7,37.69,53.843,0.743
0,Suomenlinnan Polhem Double Cold IPA,8.0,0.5,5.39,10.78,0.742
0,Ksarak,53.0,0.7,49.98,71.4,0.742
0,Kein Name Burgenland Sauvignon Blanc 2022 hanapakkaus,11.5,1.5,23.26,15.507,0.742
0,Backwoods Merlot Cabernet Petite Sirah 2020,13.5,0.75,13.66,18.213,0.741
0,Afectus Premium by Curvos 2020,14.0,0.75,14.17,18.893,0.741
0,Alexander Organic Vodka,38.0,0.7,35.89,51.271,0.741
0,Dupuy VS muovipullo,40.0,0.5,26.99,53.98,0.741
0,Jaloviina*** muovipullo,40.0,0.2,10.79,53.95,0.741
0,Conte Ricci Piemonte Barbera 2020,13.0,0.75,13.17,17.56,0.74
0,Graffigna Centenario Malbec 2021,13.5,0.75,13.71,18.28,0.739
0,Metaxa 7 Stars,40.0,0.7,37.90,54.143,0.739
0,Marqués de Cáceres Vino Ecológico 2023,14.0,0.75,14.21,18.947,0.739
0,Powers Irish Rye,43.2,0.7,40.99,58.557,0.738
0,Yellow Tail Sauvignon Blanc 2022,11.5,0.75,11.68,15.573,0.738
0,Pipar Organic Chilli Vodka,40.0,0.5,27.09,54.18,0.738
0,Jacob's Creek Riesling 2023,11.0,0.75,11.18,14.907,0.738
0,Yellow Tail Pinot Grigio 2022,11.5,0.75,11.68,15.573,0.738
0,Scandinavian Laku Shot muovipullo,21.0,0.5,14.22,28.44,0.738
0,Beck's tölkki,5.0,0.5,3.39,6.78,0.737
0,Budejovický Budvar tölkki,5.0,0.5,3.39,6.78,0.737
0,Ägräs Berry Vodka,38.4,0.5,26.06,52.12,0.737
0,Laplandia Aureus Cloudberry Vodka,40.0,0.7,37.99,54.271,0.737
0,Ruppertsberger R Riesling Organic 2023,12.0,1.0,16.28,16.28,0.737
0,Bacardi Reserva Ocho,40.0,0.7,37.98,54.257,0.737
0,Trois Citrus,40.0,0.7,38.01,54.3,0.737
0,Diplomático Mantuano,40.0,0.7,37.99,54.271,0.737
0,Veterano Solera Reserva,36.0,0.7,34.22,48.886,0.736
0,Tarapacá Reserva Organic Syrah 2023,14.5,0.375,7.39,19.707,0.736
0,J&B muovipullo,40.0,0.2,10.89,54.45,0.735
0,Saltkis Salty Caramel & Choco Cookie Shot muovipullo,18.0,0.5,12.25,24.5,0.735
0,Vigneti del Vulture Pipoli Aglianico 2021,13.5,0.75,13.78,18.373,0.735
0,Monte dos Amigos Rosé 2023,12.5,0.375,6.39,17.04,0.734
0,Spring Seed Scarlet Runner Shiraz 2022,14.7,0.75,15.02,20.027,0.734
0,Vignerons des Pierres Dorées Beaujolais Nouveau 2024,12.5,0.75,12.78,17.04,0.734
0,Paulaner Hefe-Weissbier tölkki,5.5,0.5,3.75,7.5,0.733
0,Tyryn Tietäjä,20.0,0.5,13.64,27.28,0.733
0,Bereich Nahetal 2023,8.0,0.75,8.19,10.92,0.733
0,Rüdesheimer Rosengarten 2023,8.0,0.75,8.19,10.92,0.733
0,Tanqueray Blackcurrant Royale,41.3,0.7,39.49,56.414,0.732
0,Glen Moray Peated Single Malt,40.0,0.7,38.25,54.643,0.732
0,Tanqueray Flor De Sevilla Distilled Gin,41.3,0.7,39.49,56.414,0.732
0,Freixenet Sauvignon Blanc 2020,12.0,0.75,12.30,16.4,0.732
0,Paulaner Münchner Hell tölkki,4.9,0.5,3.35,6.7,0.731
0,RPS Scissors Sour,4.8,0.44,2.89,6.568,0.731
0,Gassier Coteaux d'Aix-en-Provence Organic 2023 hanapakkaus,12.5,2.25,38.48,17.102,0.731
0,Mayu Gran Reserva Carmenere 2020,14.5,0.75,14.89,19.853,0.73
0,Nangkita Roadman CSM 2021,14.5,0.75,14.91,19.88,0.729
0,Gracia de Chile Malbec 2019,13.5,0.75,13.90,18.533,0.728
0,Gammel Dansk,38.0,0.35,18.28,52.229,0.728
0,50° Riesling 2022 hanapakkaus,12.0,2.0,32.98,16.49,0.728
0,Gracia de Chile Cabernet Sauvignon 2020,13.5,0.75,13.90,18.533,0.728
0,Bols Parfait Amour,24.0,0.5,16.51,33.02,0.727
0,Winemalia Medium Dry White Bear Blend 2022 kartonkitölkki,9.0,0.5,6.19,12.38,0.727
0,Bombay Sapphire London Dry Gin,40.0,0.7,38.49,54.986,0.727
0,Braastad VS,40.0,0.7,38.49,54.986,0.727
0,Nugan Alfredo Second Pass Shiraz 2023,14.5,0.75,14.98,19.973,0.726
0,Dois Corvos Still Life with Stout and Some Other Stuff tölkki,10.5,0.44,6.36,14.455,0.726
0,Montes Limited Selection Cabernet Sauvignon-Carmenère 2022,14.5,0.75,14.98,19.973,0.726
0,Novo Packé Kumburák,5.3,0.5,3.65,7.3,0.726
0,Casa Marzoni Gran Marzoni Appassimento Organic 2024,14.5,0.75,14.98,19.973,0.726
0,Armigero Barbera d'Asti Superiore 2022,14.5,0.75,14.98,19.973,0.726
0,Gran Appasso Susumaniello 2023,14.5,0.75,14.98,19.973,0.726
0,Petit Comité del Sió 2022,14.5,0.75,14.98,19.973,0.726
0,Gnarly Head Old Vine Zin 2022,14.5,0.75,14.98,19.973,0.726
0,Zolla Susumaniello 2024,14.5,0.75,14.98,19.973,0.726
0,Mayu Gran Reserva Pinot Noir 2021,14.5,0.75,14.98,19.973,0.726
0,Montes Limited Selection Pinot Noir 2022,14.5,0.75,14.98,19.973,0.726
0,Masseria Altemura Sasseo Primitivo 2021,14.5,0.75,14.98,19.973,0.726
0,Cramele Recas Solara Red Natural 2023,14.5,0.75,15.00,20.0,0.725
0,Staropramen tölkki,5.0,0.5,3.45,6.9,0.725
0,Nanit Natural Wine Red 2023,14.0,0.75,14.48,19.307,0.725
0,Juli Cabernet Sauvignon Organic 2024,14.0,0.75,14.48,19.307,0.725
0,Luxardo Sambuca Dei Cesari,38.0,0.5,26.21,52.42,0.725
0,Grillo Selezione di Famiglia Organic 2021,14.0,0.75,14.48,19.307,0.725
0,Luzón Colección Monastrell 2021,14.5,0.75,14.99,19.987,0.725
0,Kingston Estate Chardonnay 2017,13.0,0.75,13.45,17.933,0.725
0,Capcanes Lasendal Selecció 2020,14.5,0.75,14.99,19.987,0.725
0,Custoza Terre in Fiore Organic 2022,12.5,0.75,12.95,17.267,0.724
0,Passi Reali Organico Appassimento 2023,13.5,0.75,13.98,18.64,0.724
0,Ernst Utvalda FrånToscana,13.5,0.75,13.99,18.653,0.724
0,Babylon's Peak Grenache 2021,13.5,0.75,13.99,18.653,0.724
0,Zenato Rosso Veneto 2020,13.5,0.75,13.98,18.64,0.724
0,Tarapacá Reserva Carmenère 2022,13.5,0.375,6.99,18.64,0.724
0,Dezzani Monferrato Nebbiolo 2022,13.5,0.75,13.98,18.64,0.724
0,Freixenet Rosado 2019,12.0,0.75,12.43,16.573,0.724
0,Setencostas White 8% 2023,8.0,0.75,8.29,11.053,0.724
0,Ruppertsberger Imperial Riesling 2024,13.5,0.75,13.98,18.64,0.724
0,Santa Julia Organic Viognier 2023,13.5,0.75,13.98,18.64,0.724
0,Black Wine 2022,13.5,0.75,13.98,18.64,0.724
0,Bestheim Pinot Gris Premium Réserve 2022,13.5,0.75,13.98,18.64,0.724
0,19 Crimes Cabernet Sauvignon,13.5,0.75,13.98,18.64,0.724
0,A. Le Coq Jõuluporter,6.5,0.5,4.49,8.98,0.724
0,Setencostas Rosé 8% 2023,8.0,0.75,8.29,11.053,0.724
0,Le Grand Noir Cabernet Syrah 2023,13.5,0.75,13.98,18.64,0.724
0,19 Crimes Red wine 2022,13.5,0.75,13.98,18.64,0.724
0,Il Prugneto Sangiovese Superiore 2020,13.5,0.75,13.98,18.64,0.724
0,Oberhofer Grauer Burgunder Trocken 2022,13.5,0.75,13.99,18.653,0.724
0,Glen Moray Sherry Cask Finish Single Malt,40.0,0.7,38.69,55.271,0.724
0,Nederburg Shiraz 2022,13.5,0.75,13.98,18.64,0.724
0,Gemma di Luna Red Gem,13.5,0.75,13.99,18.653,0.724
0,Les Carabènes Pinot Noir 2022,13.5,0.75,13.98,18.64,0.724
0,Diablo Golden Chardonnay 2023,13.5,0.75,13.98,18.64,0.724
0,Twelve Giants Merlot 2023,13.5,0.75,13.99,18.653,0.724
0,Nugan Dreamer´s Chardonnay 2023,13.5,0.75,13.98,18.64,0.724
0,Julius Silvaner Westhofener Rotenstein Organic 2024,13.5,0.75,13.98,18.64,0.724
0,Vicarage Lane Marlborough Sauvignon Blanc 2023,13.5,0.75,13.98,18.64,0.724
0,Pinha Ribeiro Santo Reserva 2022,13.5,0.75,13.98,18.64,0.724
0,Diablo Dark Red 2023,13.5,0.75,13.98,18.64,0.724
0,Glen Moray Port Cask Finish Single Malt,40.0,0.7,38.69,55.271,0.724
0,Dominio De La Granadilla Verdejo Orgánico 2024,13.0,0.75,13.49,17.987,0.723
0,Mandrarossa Frappato 2023,13.0,0.75,13.49,17.987,0.723
0,Piqueras Organic Wild Fermented Verdejo 2023,13.0,0.75,13.49,17.987,0.723
0,Castillo de Molina Gran Reserva Sauvignon Blanc 2023,13.0,0.75,13.49,17.987,0.723
0,Ruppertsberger Imperial Pinot Noir 2023,13.0,0.75,13.49,17.987,0.723
0,Mandrarossa Zibibbo Secco Organic 2023,13.0,0.75,13.49,17.987,0.723
0,Org De Rac Sauvignon Blanc 2023,13.0,0.75,13.49,17.987,0.723
0,Tanqueray Rangpur Gin,41.3,0.7,39.98,57.114,0.723
0,Carlshamns Flaggpunsch Original,26.0,0.5,17.99,35.98,0.723
0,Bonpas Légende de Bonpas Luberon 2024,13.0,0.75,13.49,17.987,0.723
0,Santa Carolina Cabernet Sauvignon Reserva 2017,13.0,0.75,13.49,17.987,0.723
0,Bel Colle Langhe Arneis 2024,13.0,0.75,13.48,17.973,0.723
0,Santa Julia Organic Malbec 2022,13.0,0.75,13.48,17.973,0.723
0,Crudo Catarratto Zibibbo 2024,12.5,0.75,12.99,17.32,0.722
0,Running Duck Merlot 2023,12.5,0.75,12.99,17.32,0.722
0,Zen Garden Riesling 2024,12.5,0.75,12.99,17.32,0.722
0,Melnik 13,12.5,0.75,12.99,17.32,0.722
0,Kesähitti Pinot Noir Rosé 2024,12.5,0.75,12.99,17.32,0.722
0,8K Ancient Red 2022,12.5,0.75,12.99,17.32,0.722
0,Girl With A Pearl Earring Merlot 2023,12.5,0.75,12.99,17.32,0.722
0,Primavera Branco,12.5,0.75,12.98,17.307,0.722
0,Domini Veneti Marco Polo Corvina 2022,12.5,0.75,12.98,17.307,0.722
0,Asio Otus Bianco,12.5,0.75,12.99,17.32,0.722
0,Coral de Peñascal Ethical White 2023,12.5,0.75,12.98,17.307,0.722
0,Cantina di Custoza Pinot Grigio 2023,12.5,0.75,12.99,17.32,0.722
0,Riesberg DRTY Riesling 2022,12.5,0.75,12.99,17.32,0.722
0,Törley Talisman Cabernet Franc 2023,13.5,0.75,14.02,18.693,0.722
0,Antiche Terre Venete Soave 2022,12.5,0.75,12.99,17.32,0.722
0,Xanadu Exmoor Sauvignon Blanc Semillon 2020,12.5,0.75,12.98,17.307,0.722
0,Bonpas Côtes-du-Rhône Rosé 2024,12.5,0.75,12.99,17.32,0.722
0,Mon Grand Grenache Blanc 2021,12.5,0.75,12.99,17.32,0.722
0,Crudo Rosato Nerello Mascalese Organic 2023,12.5,0.75,12.99,17.32,0.722
0,Zenato Soave Classico 2024,12.5,0.75,12.99,17.32,0.722
0,Running Duck White 2023,12.5,0.75,12.99,17.32,0.722
0,Koff Porter,7.2,0.33,3.29,9.97,0.722
0,Moshi Moshi Organic White 2023,12.5,0.75,12.99,17.32,0.722
0,Julius Riesling Organic 2024,12.5,0.75,12.98,17.307,0.722
0,Frey Single Vineyard Organic Riesling 2023,12.5,0.75,12.99,17.32,0.722
0,Leth Duett Riesling & Veltliner 2024,12.5,0.75,12.99,17.32,0.722
0,Castelvecchio Vino Rosso,11.5,0.75,11.94,15.92,0.722
0,Manz Platónico Branco 2018,13.0,0.75,13.50,18.0,0.722
0,Yalumba Y Series Pinot Grigio 2023,12.0,0.75,12.49,16.653,0.721
0,Calvet Célébration Rosé Brut,12.0,0.75,12.49,16.653,0.721
0,Kein Name Zweigelt Rosé Trocken 2024,12.0,0.75,12.49,16.653,0.721
0,Aina Panda Riesling Off-Dry 2022,12.0,0.75,12.49,16.653,0.721
0,Cono Sur Organic Sauvignon Blanc 2023,12.0,0.75,12.49,16.653,0.721
0,Kein Name Rheinhessen Riesling Trocken,12.0,0.75,12.49,16.653,0.721
0,Nau Mai Sauvignon Blanc 2023 viinipussi,12.0,1.5,24.98,16.653,0.721
0,JP. Chenet Medium Sweet 2023,11.5,0.25,3.99,15.96,0.721
0,The Tracer Riesling 2021,11.5,0.75,11.98,15.973,0.72
0,Porto Cruz White,19.0,0.75,19.80,26.4,0.72
0,Dublin City Gin 42% 70cl,42.0,0.7,40.81,58.3,0.72
0,Finlandia Botanical Wildberry and Rose,30.0,0.7,29.18,41.686,0.72
0,Grant's Family Reserve,40.0,4.5,249.99,55.553,0.72
0,Porto Cruz Pink,19.0,0.75,19.80,26.4,0.72
0,Porto Cruz Tawny,19.0,0.75,19.80,26.4,0.72
0,Finlandia Botanical Cucumber and Mint,30.0,0.7,29.18,41.686,0.72
0,Ural Mocca muovipullo,15.0,0.7,14.59,20.843,0.72
0,Planat VS Select,40.0,0.7,38.90,55.571,0.72
0,Ägräs Hoppy Vodka,38.4,0.5,26.65,53.3,0.72
0,Blossom Cava Brut,11.5,0.75,11.99,15.987,0.719
0,Pöhjala Chocolate Porter,10.0,0.33,4.59,13.909,0.719
0,Zacharias Omikron Retsina,11.5,0.75,11.99,15.987,0.719
0,Canaïma Small Batch Gin,47.0,0.7,45.73,65.329,0.719
0,Voga Prosecco Rose Extra Dry 2021,11.0,0.75,11.48,15.307,0.719
0,Willowglen Gewürztraminer Riesling 2023,11.5,0.75,11.99,15.987,0.719
0,Castillo de Molina Gran Reserva Appassimento Style 2022,13.5,0.75,14.09,18.787,0.719
0,Charles de Fère Blanc de Blancs Brut,11.5,0.75,11.99,15.987,0.719
0,Elsa Bianchi Chardonnay 2019,12.0,0.75,12.51,16.68,0.719
0,Boulard Grand Solage Calvados,40.0,0.5,27.80,55.6,0.719
0,Vilarnau Organic Cava Brut Nature,11.5,0.75,11.99,15.987,0.719
0,La Fée Absinthe Supérieure,68.0,0.2,18.91,94.55,0.719
0,Codorníu Clásico Cava Sec Organic,11.5,0.75,11.99,15.987,0.719
0,La Brava Cava Semi Seco Organic,11.5,0.75,12.01,16.013,0.718
0,Jules Gautret VS muovipullo,40.0,0.5,27.84,55.68,0.718
0,Pierre Ferrand Dry Curaçao,40.0,0.7,38.99,55.7,0.718
0,Monopol VS,40.0,0.7,38.98,55.686,0.718
0,Tamnavulin Sherry Cask Single Malt,40.0,0.7,38.98,55.686,0.718
0,Cramele Recas Bradshaw Pinot Grigio 2024,11.5,0.75,12.01,16.013,0.718
0,Pata Negra Reserva Tempranillo Valdepeñas 2018,13.0,0.375,6.80,18.133,0.717
0,Monistrol Selección Especial Cava Semi Seco,11.0,0.75,11.50,15.333,0.717
0,Carlo Rossi California Rosé,10.5,0.75,10.98,14.64,0.717
0,Santerra Mellow & Sweet 2022,10.5,0.75,10.98,14.64,0.717
0,Hewitson The Adventures of Miss Harry Riesling 2022 hanapakkaus,10.5,1.5,21.98,14.653,0.717
0,Southern Comfort,35.0,0.35,17.10,48.857,0.716
0,Maxale Appassimento Primitivo 2021,14.5,0.75,15.18,20.24,0.716
0,Monnet VS,40.0,0.7,39.09,55.843,0.716
0,Cuatro Rayas Organic Tempranillo 2022,13.5,0.75,14.15,18.867,0.716
0,Bohemia Regent Zimni Special Golden Lager,5.0,0.5,3.49,6.98,0.716
0,Bulleit Bourbon,45.0,0.7,43.98,62.829,0.716
0,Famiglia Bianchi Malbec 2023,14.0,0.75,14.66,19.547,0.716
0,Wieninger Goldbock,7.1,0.5,4.96,9.92,0.716
0,Jose Cuervo Especial Reposado Tequila,38.0,0.5,26.54,53.08,0.716
0,Larsen Very Special muovipullo,40.0,0.5,27.98,55.96,0.715
0,Jägermeister,35.0,1.0,48.98,48.98,0.715
0,Jaloviina Myrsky,30.0,0.5,20.98,41.96,0.715
0,Wyndham Estate Bin 555 Shiraz 2022,14.0,0.75,14.69,19.587,0.715
0,Jaloviina Hanki,30.0,0.5,20.98,41.96,0.715
0,Enguera Aliats Tinto 2023,14.0,0.75,14.69,19.587,0.715
0,Jaloviina Kaski,30.0,0.5,20.98,41.96,0.715
0,Alexander Grappa Prosecco,38.0,0.7,37.18,53.114,0.715
0,Jaloviina Jalmari,30.0,0.5,20.98,41.96,0.715
0,Bols Apricot Brandy,24.0,0.5,16.81,33.62,0.714
0,Niepoort Dry White Port,19.5,0.75,20.49,27.32,0.714
0,Laroche Le Petit Chardonnay 2021,9.5,0.75,9.98,13.307,0.714
0,Niepoort Ruby Port,19.5,0.75,20.49,27.32,0.714
0,Islay Mist Mufloni Stout Cask Finish,40.0,0.7,39.23,56.043,0.714
0,Nittenauer Festbier,5.7,0.5,3.99,7.98,0.714
0,Black Tower Rivaner 2023,9.5,0.75,9.98,13.307,0.714
0,Furth Kloster Dunkel,5.7,0.5,3.99,7.98,0.714
0,Messias Porto Ruby,19.0,0.75,19.99,26.653,0.713
0,Conde de Monsul Tawny Port,19.0,0.75,19.99,26.653,0.713
0,LAB Vinho Verde White,11.0,0.375,5.79,15.44,0.712
0,Zensa Nero di Troia Organico 2021,13.0,0.75,13.69,18.253,0.712
0,Villa Massa Amaretto,30.0,0.7,29.50,42.143,0.712
0,Chateau Tanunda Grand Barossa Chardonnay 2023,13.5,0.75,14.23,18.973,0.712
0,Vecchioflorio Marsala Superiore 2020,18.0,0.75,18.95,25.267,0.712
0,Wakefield Shiraz 2019,14.5,0.75,15.29,20.387,0.711
0,G.D Vajra Langhe Rosso 2023 hanapakkaus,13.5,3.0,56.99,18.997,0.711
0,Ayinger Weizenbock,7.1,0.5,4.99,9.98,0.711
0,Barón de Ley Rosado 2023,12.5,0.75,13.19,17.587,0.711
0,Andechs Doppelbock Dunkel,7.1,0.5,4.99,9.98,0.711
0,Baron de Ley Blanco 2023,12.5,0.75,13.19,17.587,0.711
0,Koskenkorva Raspberry Pine muovipullo,37.5,0.2,10.55,52.75,0.711
0,M. Chapoutier Costières de Nimes Areca 2023,14.0,0.75,14.79,19.72,0.71
0,Samson Original Czech Lager,5.1,0.5,3.59,7.18,0.71
0,Malecon Rare Proof Añejo 13 Años,50.5,0.7,49.82,71.171,0.71
0,Dr. Pauly Bergweiler Blitz Pink Riesling,11.0,0.75,11.62,15.493,0.71
0,Berliner Kindl Jubiläums Pilsner,5.1,0.5,3.59,7.18,0.71
0,Vega Vella Rosado 2020,13.5,0.75,14.26,19.013,0.71
